,Accuracy,F1 Score,Theil Index,False Positive Rate - Unprivileged,False Positive Rate - Privileged,False Negative Rate - Unprivileged,False Negative Rate - Privileged,Accuracy - Unprivileged,Accuracy - Privileged,False Discovery Rate - Unprivileged,False Discovery Rate - Privileged,False Omission Rate - Unprivileged,False Omission Rate - Privileged,Num True Pos,Num True Neg,Num False Pos,Num False Neg,Num True Pos - Privileged,Num True Neg - Privileged,Num False Pos - Privileged,Num False Neg - Privileged,Num True Pos - Unprivileged,Num True Neg - Unprivileged,Num False Pos - Unprivileged,Num False Neg - Unprivileged,F1 Score - Privileged,F1 Score - Unprivileged,Privileged base Rate,Unprivileged base Rate,Consistency
OP + PR + CEOP,0.6643333333333333,0.6925,0.2149,0.32336666666666664,0.5328333333333334,0.3422,0.2197,0.6681666666666667,0.6585,0.3522666666666667,0.3002666666666667,0.3129,0.4259,599.0,453.3333333333333,292.0,239.66666666666666,299.3333333333333,112.66666666666667,129.33333333333334,84.33333333333333,299.6666666666667,340.6666666666667,162.66666666666666,155.33333333333334,0.7366666666666667,0.6524,0.685,0.4824,0.9603666666666667
OP + PR + ROC,0.6536333333333334,0.6645666666666666,0.2539666666666667,0.34523333333333334,0.3330666666666667,0.3141,0.3950666666666667,0.6699,0.6286999999999999,0.35776666666666673,0.2579666666666666,0.3022666666666667,0.4839666666666667,544.3333333333334,491.0,254.33333333333334,294.3333333333333,232.0,161.33333333333334,80.66666666666667,151.66666666666666,312.3333333333333,329.6666666666667,173.66666666666666,142.66666666666666,0.6662,0.6633666666666667,0.49976666666666664,0.5070666666666667,0.9703333333333334
OP + EGR,0.657,0.6780666666666667,0.2341,0.3686,0.37670000000000003,0.2909,0.3489333333333333,0.6681666666666667,0.6398333333333334,0.3652333333333333,0.2672,0.294,0.4699333333333333,572.3333333333334,468.3333333333333,277.0,266.3333333333333,249.66666666666666,150.66666666666666,91.33333333333333,134.0,322.6666666666667,317.6666666666667,185.66666666666666,132.33333333333334,0.6889666666666666,0.6696333333333334,0.545,0.5304666666666668,0.9437333333333333
OP + EGR + EOP,0.6416333333333334,0.6589666666666666,0.2528333333333333,0.3699666666666666,0.37670000000000003,0.34249999999999997,0.3489333333333333,0.6427666666666667,0.6398333333333334,0.38389999999999996,0.2672,0.3294333333333333,0.4699333333333333,548.6666666666666,467.6666666666667,277.6666666666667,290.0,249.66666666666666,150.66666666666666,91.33333333333333,134.0,299.0,317.0,186.33333333333334,156.0,0.6889666666666666,0.6358333333333334,0.545,0.5064666666666667,0.8547333333333333
OP + EGR + CEOP,0.6590666666666666,0.6680666666666667,0.2527333333333333,0.2917666666666667,0.4082333333333333,0.3722666666666667,0.3232333333333333,0.6699,0.6424666666666667,0.3393,0.27353333333333335,0.32116666666666666,0.4618,545.0,499.0,246.33333333333334,293.6666666666667,259.3333333333333,142.66666666666666,99.33333333333333,124.33333333333333,285.6666666666667,356.3333333333333,147.0,169.33333333333334,0.6977666666666668,0.6428,0.5731,0.4515,0.9027
OP + EGR + ROC,0.6638999999999999,0.6882333333333334,0.22240000000000001,0.35486666666666666,0.42386666666666667,0.29416666666666663,0.30433333333333334,0.6740666666666666,0.6483666666666666,0.35766666666666663,0.2764666666666667,0.2917,0.45470000000000005,588.0,463.6666666666667,281.6666666666667,250.66666666666666,266.6666666666667,139.0,103.0,117.0,321.3333333333333,324.6666666666667,178.66666666666666,133.66666666666666,0.7076333333333333,0.6725,0.5907666666666667,0.5217,0.9720333333333334
OP + GSR,0.6658,0.6936666666666667,0.21443333333333334,0.3443333333333333,0.48103333333333337,0.30873333333333336,0.2578333333333333,0.6727,0.6553,0.35556666666666664,0.28936666666666666,0.2984333333333334,0.4388666666666667,599.3333333333334,455.3333333333333,290.0,239.33333333333334,284.6666666666667,125.33333333333333,116.66666666666667,99.0,314.6666666666667,330.0,173.33333333333334,140.33333333333334,0.7247666666666666,0.6669666666666666,0.6413000000000001,0.5092,0.9762666666666666
OP + GSR + EOP,0.6437333333333334,0.6858,0.20586666666666664,0.44993333333333335,0.4716666666666667,0.2586,0.27353333333333335,0.64,0.6494333333333334,0.40123333333333333,0.2897666666666667,0.2985,0.4504333333333333,615.6666666666666,404.0,341.3333333333333,223.0,278.6666666666667,127.66666666666667,114.33333333333333,105.0,337.0,276.3333333333333,227.0,118.0,0.7173333333333334,0.6615666666666667,0.6280333333333333,0.5885666666666666,0.8774333333333333
OP + GSR + CEOP,0.6635,0.6974333333333332,0.2046,0.3443333333333333,0.5576333333333333,0.30873333333333336,0.21866666666666668,0.6727,0.6494666666666666,0.35556666666666664,0.3098,0.2984333333333334,0.43826666666666664,614.3333333333334,436.6666666666667,308.6666666666667,224.33333333333334,299.6666666666667,106.66666666666667,135.33333333333334,84.0,314.6666666666667,330.0,173.33333333333334,140.33333333333334,0.7318333333333333,0.6669666666666666,0.6951333333333333,0.5092,0.9462333333333334
OP + GSR + ROC,0.6611666666666667,0.6807,0.23323333333333332,0.3564333333333333,0.3774,0.298,0.3407,0.6716333333333333,0.6452,0.35966666666666675,0.26530000000000004,0.29466666666666663,0.4645333333333333,572.6666666666666,474.6666666666667,270.6666666666667,266.0,253.0,150.66666666666666,91.33333333333333,130.66666666666666,319.6666666666667,324.0,179.33333333333334,135.33333333333334,0.6949666666666667,0.6696,0.5503666666666667,0.5206333333333333,0.9703333333333334
